PHIL	PERSON
Adderall	GPE
Leeds	LOC
Solaris	NORP
a couple of hundred years ago	DATE
Starfleet Captain	ORG
the Hack Bureau	ORG
28 hours	TIME
the Tech Center	FAC
the last fifty years	DATE
this Town Car	PRODUCT
Creator	PERSON
King George of England	ORG
Drake	PERSON
about twelve minutes	TIME
Doug Mac	PERSON
the Veil Nebula	FAC
Kevin	PERSON
Chief Cummings	PERSON
2000 pounds	QUANTITY
Shut	PERSON
Fontanne Betty Grable Rex	PERSON
Hahaha	ORG
M-79	PRODUCT
Klenstein	PERSON
'The Gazette Guyanne	WORK_OF_ART
20 kilometers	QUANTITY
Mulholland	ORG
Derek Foreal	PERSON
Carson	PERSON
Blackjack Nick	PERSON
fightin	PERSON
Last Sunday	DATE
five hundred thousand	CARDINAL
Webb Avenue	FAC
Boulder	GPE
drawin	ORG
Meet Irene	PERSON
pistolerosÄÂĂÂ	NORP
76	CARDINAL
Valentino Couture	WORK_OF_ART
the Magic Circle	LOC
Rifle	PERSON
the Exxon Valdez	EVENT
Cole	PERSON
the Powwow Safe	WORK_OF_ART
Kelly Sam	PERSON
Stan	LOC
Doyle Oil	ORG
Cleon Jones	PERSON
Edric	ORG
"To be a """	WORK_OF_ART
a hundred million dollar	MONEY
Bobby Holt	PERSON
Tatum	PERSON
Luke Trumbo	PERSON
Listen Bren-duhhh	PERSON
Supper	PRODUCT
sheÄÂĂÂ ÄÂĂÂshe	PERSON
Malcolm X	PERSON
fifteen thousand feet	QUANTITY
Little Tyson	PERSON
the Canyon Trailer Park	FAC
Jesus Frankie	PERSON
Mister Stinky American	PERSON
Greenhill	PERSON
Deuce Perkins	PERSON
250	MONEY
Hope youÄÂĂÂre ready Sid	PERSON
Japan	GPE
seven	QUANTITY
twenty- five cents	MONEY
the Foreign Policy Association	ORG
NATO	ORG
at least two dozen	CARDINAL
Robert	PERSON
Frau Weber	PERSON
Millsburg	GPE
Talby	ORG
twenty thousand francs	MONEY
Ow Harold	PERSON
four thousand	CARDINAL
the White House	FAC
the moulting season	DATE
Debbie Reynolds	PERSON
Alotta	PERSON
the General Assembly	ORG
Minneapolis	PERSON
"""You know like in """	WORK_OF_ART
Oscars	NORP
Ten fifteen minutes ago	TIME
Gunthers	PERSON
Jeez Louise	PERSON
John <	PERSON
Barbie	PERSON
Maryland	GPE
Pimm	ORG
the Post Office	ORG
Mr Collins	PERSON
Fleur-de-Lis	GPE
Captain Charles	PERSON
Smell	ORG
Armageddon	PERSON
less than a week	DATE
Avatar	ORG
Lisa Henderson	PERSON
Regina Mary Bragg	PERSON
Chris Jorgensen	PERSON
the year	DATE
Ernie Hemmingway's	ORG
200000	CARDINAL
Ghoul's Wife	WORK_OF_ART
Mongols Nazi	NORP
C.R.S. Consumer Recreation Services	ORG
Czechoslovakia	GPE
John Triplette	PERSON
treasury	ORG
I Want To Go Down On You	PERSON
Philby Dr.	PERSON
Goetz	PERSON
Johns	PERSON
Dipper	PERSON
""" Look..."	WORK_OF_ART
""" That's okay."	WORK_OF_ART
Maureen Prescott	PERSON
Vrykolaka	PERSON
Paine	PERSON
forty bucks	MONEY
Max Shreck	PERSON
Vertigo	PERSON
Bistro	PERSON
Damnit Thelma	PERSON
about you?--	CARDINAL
the Dagobah System	LAW
The Mountain View--	WORK_OF_ART
Donovan Royalton	PERSON
Westerburg	PERSON
Homicidal	PERSON
butÄÂĂÂ Nice	PERSON
South Bronx	LOC
Randy Parker	PERSON
Beat Zach Taylor	PERSON
Mormon	PERSON
Emory	PERSON
Georgina	GPE
Knight	PERSON
Martoni Kaminski	PERSON
Johnny-Boy	PERSON
Alright this is some of the things they wrote me;	WORK_OF_ART
Jim Miller	PERSON
Chart	PERSON
Rothstein	PERSON
zeros	CARDINAL
0150	CARDINAL
Rhonda LeBeck	PERSON
Wessex	WORK_OF_ART
Mortgage and Loan	ORG
Neil	PERSON
Teresa	NORP
Patty Ryan	PERSON
Tee Pee	PERSON
the man 20 years	DATE
the State Lottery	ORG
T.S. Eliot	WORK_OF_ART
Toddy	NORP
at least four	CARDINAL
78	CARDINAL
December 2 1804	DATE
Fop	PERSON
Omegaman	PERSON
87	CARDINAL
Nicaragua	GPE
twelve-thirty	TIME
Where?-	PERSON
late every night	TIME
Fuckin' One-Ball	WORK_OF_ART
Burgundian	NORP
Mullen and Company Public Relations	ORG
Rio Alex	PERSON
the last two hours	TIME
Simone	ORG
57th Street	FAC
Captain	ORG
Geeshie Wiley	PERSON
seven hundred and fifty thousand dollars	CARDINAL
Fogel	PERSON
Conyers	PERSON
Nearly a year	DATE
Knew	PERSON
some two	CARDINAL
the Home Mortgage	ORG
Richmond Virginia	GPE
Grady Walter	PERSON
Estadio Olimpico	PERSON
Miami Beach	GPE
"""Laredo"	WORK_OF_ART
Guillermo	ORG
Twinkies	WORK_OF_ART
sixty-thousand	CARDINAL
Richard Helms	PERSON
pay-day	DATE
Mu-shu	PERSON
Nick--	ORG
Anna Koros	PERSON
Exposition	PRODUCT
Karras	ORG
I. Agent Chet	ORG
Bill Stuckey Vivian	PERSON
those two seconds	TIME
Jesus Tom	PERSON
Peck!	WORK_OF_ART
nine-thirty	DATE
a Weeping Willow	PERSON
the last six months	DATE
Harward	WORK_OF_ART
John-fucking-	PERSON
Jack Hardemeyer	PERSON
ten-thousandth	CARDINAL
Ray Gibson	PERSON
Ho Chi Minh	PERSON
the Pig 'n Whistle	FAC
Hawley	FAC
Fenrir the Wolf	PERSON
Klan	NORP
Kensington	PERSON
Mae West	PERSON
LaCoste	PERSON
her wedding day	DATE
Two days	DATE
Bottega	GPE
Pavlov	NORP
Sweetheart-- Norman	PERSON
the Crescent Moon	PERSON
14-year-old	DATE
Darla	PERSON
kinda jerk	PERSON
Nothing I chickened out	WORK_OF_ART
Oswalds	PERSON
Bitch y'tryin'	PERSON
An inch	QUANTITY
mis'able	PRODUCT
Bergdorf Goodman	PERSON
Radar Stealth Mode	PERSON
Lorenson	PERSON
Dean	PERSON
O'Higgins	PERSON
Sabot	PRODUCT
the Geneva Man	PRODUCT
one hundred kilometers	QUANTITY
"""Son of"""	WORK_OF_ART
Vecchio	GPE
Christian	PERSON
Commissar Razinin Board of Trade Moscow	ORG
Leland Street	FAC
2063	DATE
Dokos	GPE
Hirsch	PERSON
the Grand Canyon	LOC
Tide	PRODUCT
Stenographic	PERSON
the middle of the morning	TIME
Jay-bird	PERSON
the King's Table	WORK_OF_ART
three-hour	TIME
Chucky	PERSON
I. Even	ORG
the Eastern Front	ORG
Macao	GPE
Lexus	ORG
Mars	LOC
Monday	DATE
Wilson	ORG
Blue Men	GPE
""" A Mister..."	WORK_OF_ART
dreamer	PERSON
Marietta	ORG
Lit 101	FAC
The Far East	LOC
Emily Norton	PERSON
us	GPE
Walter Camembert	PERSON
I. Well	PERSON
Jaeger'll	ORG
Nice TV	ORG
Connor	PRODUCT
Pinots	ORG
Eagle	ORG
History</u	PERSON
a British Commission	ORG
GIVIN	ORG
twelve	CARDINAL
only another two years	DATE
the United States Government	ORG
the General Staff	ORG
the Civil Rights	EVENT
Sister Mary Patrick's	PERSON
Rosehill Avenue	FAC
the Blackfeet Reservation	WORK_OF_ART
Put Hans	PERSON
Camp Nine	FAC
Masters	ORG
Fixing Joey	PERSON
Rod	PRODUCT
Vincent Price's	PERSON
187	CARDINAL
Gather	PERSON
ThatÄÂĂÂs	PERSON
the land away	WORK_OF_ART
Mikkelson	PERSON
jai alai	PERSON
Gieg Chuck	PERSON
94 miles	QUANTITY
48 hours	TIME
Seven years to the day	DATE
Seller	PERSON
Only twenty dollars	MONEY
Elektra	PERSON
""" Your Pomeranian."	WORK_OF_ART
Wilhelm	PERSON
Denherder	PERSON
Lo Mung Bridge	FAC
investigatin	PERSON
Veto Darwin	PERSON
umm	ORG
Merrick	WORK_OF_ART
Doc Long	PERSON
daughter?!	GPE
thirty-five years	DATE
United States	GPE
Juntao	ORG
Jackson Steinem	ORG
Nuts</U	PERSON
a million	CARDINAL
Bordner	PERSON
my first month	DATE
Dolores	PERSON
Steven King	PERSON
kinda sassy	PERSON
Brindisi versus Electric Boat	ORG
1.0	CARDINAL
nine hundred	CARDINAL
Rabin	PERSON
Dulaney	PERSON
WHERE'RE	PERSON
Internal Revenue	ORG
The Parole Board	ORG
Seein	PERSON
Princeton Tom	PERSON
Understood</u	GPE
Itzhak Perlman	PERSON
Gibsland Louisiana	LOC
India-	PRODUCT
cup	EVENT
COINTELPRO Selective Operations Unit	ORG
Stevie Wonder	ORG
a U.S. Marshal	ORG
Sharp	PERSON
twenty pounds	QUANTITY
Cassevetes	ORG
The Day	DATE
Peter Pans	PERSON
Six percent	PERCENT
Majorette	PERSON
Mr Dickens	PERSON
Gerade	GPE
Riuji	PERSON
Maw	PERSON
PULL	PERSON
Howard Hunt	PERSON
Jesus Christ	WORK_OF_ART
Franz	PERSON
Meryhew Saks	PERSON
Us city	GPE
Request	ORG
A.K.A	PERSON
the Grudd Mountains	LOC
One-one-three	CARDINAL
the 'Ice Princess'	WORK_OF_ART
Jacques Mayol	PERSON
Shari	PERSON
Thomas Franklin	PERSON
Al Capone	PERSON
Aunt Jemima	PERSON
32000	CARDINAL
Couple of days ago	DATE
Priscilla	PERSON
late August	DATE
Wilkes-Barre	ORG
Little Jim	PERSON
more like $143.80	MONEY
Republicans	NORP
Fran	PERSON
Bringsly	PERSON
Northern Books	ORG
Bonanza Jellybean	PERSON
Andersonville	PERSON
Bullets	ORG
Rapid City	GPE
a Dove Bar	PRODUCT
Arnold Rothstein	PERSON
my thousand dollars	MONEY
>Morning	TIME
newspapers're	PRODUCT
Uncle Roy Sebastian	PERSON
Koko	ORG
VITELLI'S HELICOPTER - DAY	LAW
Sweet Grace	PERSON
every hour	TIME
Matrix	PERSON
Kittle	PERSON
one year ago today	DATE
Selectmen	NORP
Night	WORK_OF_ART
Dixie McCoy's	PERSON
Beowulf	PERSON
gentle night	TIME
Weinstein	PERSON
Juno	PERSON
Row row row	WORK_OF_ART
Enough Liz	PERSON
Krikorian	PERSON
CMDF	ORG
two seconds ago	TIME
Welsh	PERSON
Aannnnaahhnn	PERSON
about eight	TIME
Steinway	LOC
Widow Baggins	PERSON
Goon	LOC
the &quot;Dino Raphael&quot	ORG
Italy France Moscow	ORG
six weeks ago	DATE
About seven years ago	DATE
Tom IÄÂĂÂ	PERSON
Pen	PERSON
"""You gotta hear him sing."	WORK_OF_ART
July 8 1979	DATE
three or four years	DATE
Apollo	ORG
no Wicked Witch	PERSON
Sierra	ORG
Cabo San Lucas	LOC
Spunky	PERSON
four hundred years	DATE
Mantua	PERSON
Mimms Doc	PERSON
sicka lookin	PERSON
Eeuww	LOC
forty-two hundred square feet	QUANTITY
Sonny - Wyoming	PERSON
Episode 31	DATE
Sheronda	PRODUCT
Pork Rib Joint	FAC
ninety-nine nights	QUANTITY
Korean Conflict	PERSON
vostre conversazioni	PRODUCT
Hills</u	PERSON
around three thirty	TIME
53	CARDINAL
more than an inch	QUANTITY
The Department of Public Health	ORG
Engine	PERSON
Briar Patch	WORK_OF_ART
Marla	ORG
Poor Missy	WORK_OF_ART
two night	TIME
New Year's Day 19...1993	EVENT
Shu	PERSON
Mozart	PERSON
Tripp	PERSON
Albert Camus	PERSON
Five ten	DATE
ninety-six	QUANTITY
""" How many weeks are you honey/"	WORK_OF_ART
The Federation Council	ORG
the African Violet Society	ORG
fifteen-inch	QUANTITY
Statue	LOC
Grover	PERSON
Government Accounting	ORG
a minute boys	TIME
De<u	PERSON
D.C.	GPE
only three hours	TIME
the early Twenty-first Century	DATE
Listen Hannah	PERSON
goÄÂĂÂtrustin	PERSON
an hour an hour and a half	TIME
Perfection	GPE
Fourteen day	DATE
Roland	PERSON
Jackson	GPE
Stilson	PERSON
Gaddamn	PERSON
Miracle Max	PERSON
Six thirty	TIME
Universal Studios	ORG
the Golden Age of Heroes	EVENT
Paestum	LOC
Six to one	CARDINAL
Moray Eel	PERSON
Los Ang-gleez	PERSON
Draw	PERSON
the Holy Grail	LOC
Corcoran	ORG
Flyweight	CARDINAL
Normandie	PERSON
easy easy easy	PERSON
Duomo	PERSON
Cherry Ann	PERSON
A Cold Day In Hell	WORK_OF_ART
Jack Lucas	PERSON
Red Menace	PERSON
the First National Bank	ORG
Milton	PERSON
Dylan	PERSON
Lechter	PERSON
O'Grady	PERSON
One hundred and twenty-seven	CARDINAL
XKE	ORG
Mbwun	GPE
a Dove Bar...	WORK_OF_ART
Aunt Faye's	WORK_OF_ART
sixty-year-old	DATE
the Dollar Store	WORK_OF_ART
no 16 hours	TIME
Madeleine	PERSON
Scorpios	PRODUCT
the next five minutes	TIME
Sang	PERSON
all my seventeen years	DATE
A hundred and eighty	CARDINAL
Stodgy	PERSON
Jack Lint	PERSON
Tidwell	ORG
Diplomat	NORP
Turkish	NORP
Bertie	PERSON
The Freedom of Information Act	LAW
Bandit II	PERSON
April 25th	DATE
Hullo Skinny	PERSON
35 degrees	QUANTITY
Thomas yeh	PERSON
About a dozen	CARDINAL
twenty feet	QUANTITY
Schneider	PERSON
Houses	ORG
Rhineland	GPE
BI-9	PRODUCT
Trimble	GPE
Sergeant Milton	PERSON
Understand	GPE
so many years	DATE
200-year-old	DATE
Parmigiana	PERSON
Impi	DATE
Krinkle	PERSON
the South Pole	LOC
861	CARDINAL
the-Box	WORK_OF_ART
Roston	PERSON
UNIVERSAL	ORG
a thousand pounds	QUANTITY
Second	LAW
Jack o' the Green	PERSON
Multiply	ORG
Jesus Christ Bodhi	PERSON
Half-hour	TIME
the General Public	ORG
Seven-thirty	CARDINAL
Bill Miller	PERSON
Liberty Bell	PERSON
Albert Milo	PERSON
Capo Ferro	PERSON
University Michigan Very	ORG
DIE	PERSON
so--	PERSON
Mel Torme	PERSON
See Oscar Rudolph	PERSON
Bernard	PERSON
Housekeeping</u	ORG
Carl Denham	PERSON
Alvy	LOC
DNC	ORG
Chrissake Bernie	PERSON
a half-hour	TIME
tons	QUANTITY
Michael Jackson	PERSON
HUGE	ORG
Mobile HQ	PERSON
between 12	CARDINAL
November 22nd	DATE
White Boy	PERSON
Helms	ORG
a whole week	DATE
June '62	DATE
From Transexual Transylvania	WORK_OF_ART
Scott	PERSON
Bree Daniel	PERSON
Mabel	PERSON
Cathy Brenner	PERSON
the Emergency Transport Unit	ORG
Pico	PERSON
yesterday - yesterday	DATE
Lady Guenevere's	PERSON
west 63rd	DATE
Leonard Barnett	PERSON
a year from now	DATE
M.J Inspector Halloran	PERSON
Yell	PERSON
Damn John Whorfin--	PERSON
Chick	ORG
jersey	GPE
05/04	CARDINAL
Bob Conway	PERSON
De Gula Fyraskillingen'	WORK_OF_ART
Ten thousand francs	MONEY
Mongolian	NORP
Diane Selwyn	PERSON
MICOM	ORG
One two	CARDINAL
Court Composer	PERSON
Goddamn Gates	PERSON
this the morning	TIME
"""Pleasant"	WORK_OF_ART
Washington Square	FAC
at least nine hundred dollars	MONEY
Hey Lovey	PERSON
'64	DATE
Hettie Rodgers	ORG
Santos	GPE
El Cholo	GPE
Mistuh Mantan	PERSON
Lareaux	PERSON
forty-two minutes	TIME
Knotty	PERSON
Clurman	PERSON
JDL	PERSON
Year	DATE
Pastor Collins	ORG
Norma Desmond	PERSON
Folsom	WORK_OF_ART
about two	CARDINAL
Funny Jimmy	PERSON
Edison Da Vinci	PERSON
Mamooli	PERSON
a half dozen	CARDINAL
Eyed Jack Garrison	PERSON
the Wild Coast	LOC
peanut	PERSON
Anne Vicksey	PERSON
Howdy Jabez	PERSON
nine hours ago	TIME
Charlie - another	PERSON
JellÄÂĂÂO. Mom	PERSON
more than fifty million	CARDINAL
dollarsÄÂĂÂand	ORG
the Squire Belle	FAC
Leavenworth	GPE
Lucy Delaney	PERSON
Lansky	ORG
sixty thousand	CARDINAL
Tramp	ORG
CHINA Shhh	ORG
Bik	PERSON
99 percent	PERCENT
the Motor Inn?-- --he	ORG
Stella Adler	PERSON
Bartholomew	PERSON
Plank Road	FAC
Lady Kenmores	PERSON
the past two weeks	DATE
Dino	PERSON
Portland Maine - Portland	ORG
Colfax	GPE
few nights ago	DATE
Sphere	ORG
Fall 2006	DATE
a Hare Krishna	PERSON
the Old Quarter	DATE
Six to five	CARDINAL
Paul Owen's	PERSON
Bobby Vomit O.D.'d	PERSON
the last fifteen years	DATE
Ben Kenobi	PERSON
a day later	DATE
LaMotta	PERSON
Calcutta	PERSON
Dumptruck	PERSON
Mako	PERSON
one thousand dollars	MONEY
Romania	GPE
Michelangelo	PERSON
seven-fourteen	CARDINAL
Gillman	PERSON
C. Geez	PERSON
Roughly one-zero-five	QUANTITY
Thy Juliet	PERSON
Jango	GPE
Mickey	ORG
Pa's	ORG
the Righteous Brothers	ORG
George Kaplan	PERSON
Captain Dwyer	PERSON
July Fourth	DATE
Will	PERSON
Sal	PERSON
Pops	PERSON
Scientific American	NORP
some night	TIME
Guinevere	ORG
""" You sold me out."	WORK_OF_ART
Explore-- Cliff-- Man	PERSON
Murphy	PERSON
Theo Henry	PERSON
Crossroads	PERSON
October twenty-seventh	DATE
Bionic Woman	ORG
Rapunzel God	PERSON
Baby-bear	PERSON
Disneyland	PERSON
Scooter Jerry	PERSON
49	CARDINAL
Oregon	GPE
Post Corrective Advisor	ORG
Stern	PERSON
Lacerda	NORP
Tropicana	PERSON
Ten pounds	QUANTITY
Diva	PERSON
thirteenth	ORDINAL
3 years ago	DATE
Pepsi	ORG
"""A Foul-Rag-and-Bone Shop-of- the-Heart"	WORK_OF_ART
Wil	PERSON
Orville	GPE
Carruthers	PERSON
""" It's me or Wallace Jack."	WORK_OF_ART
Laura Palmer	PERSON
Snuff	NORP
Twelve Young	WORK_OF_ART
Yesas	PERSON
Finding Your True Character	WORK_OF_ART
The Puppet's Dream	WORK_OF_ART
Cyberspace	PERSON
John Wayne's	PERSON
Lay	PERSON
Jim Cunningham	ORG
Buenos	GPE
a School of Journalism	ORG
Joe Cantwell	PERSON
Financial Empires	ORG
45 minutes	TIME
Regula I. Go	PERSON
Hungry Hungry Hippos	PERSON
Shanghai	GPE
Central Service	ORG
Colet	NORP
Big Dave's	PERSON
Pearl Jam	PERSON
John Paul II Boulevard	PERSON
Marx Freud Einstein	PERSON
BUG	ORG
Burgel	PERSON
Zuul	PERSON
Thirty -five years	DATE
Vichy	GPE
Wash Post	ORG
Patti Smith	PERSON
LaMagra's	ORG
Ketchup	GPE
Typhoid	NORP
Tim Allen	PERSON
the White Rabbit	ORG
Impressive Blake	PERSON
more than four thousand years old	DATE
9th Symphony	ORG
Maggie Carpenter	PERSON
El-Rage	ORG
this noon	TIME
Brad Michaelson	PERSON
six inches	QUANTITY
Bella Lugosi's	PERSON
N.S.A.	ORG
Comets	PERSON
Ehville	PERSON
Citibank	ORG
One thirty	TIME
A.I.D.S.	GPE
Harry -ÄÂĂÂ	ORG
Koreatown	GPE
Michael Tony	PERSON
New Haven	GPE
Sting Ray	PERSON
Lestat - Vampires	ORG
Bullshit	WORK_OF_ART
Jester	PERSON
Five hundred	CARDINAL
Homer Dorothy	PERSON
An Aryan Warrior	WORK_OF_ART
Death Star	ORG
nineteen fifty	DATE
Jacuzzi	NORP
a very strange day	DATE
David Reynolds	PERSON
Hello Georgie	PERSON
Unknown Entry Event	WORK_OF_ART
Kingsbridge Avenue	FAC
a news day	DATE
Motor Vehicles	ORG
Breakfast	PERSON
The Paper Street Soap Company	ORG
Ghost'	WORK_OF_ART
OSCOR	ORG
Rrgh	PERSON
Grouchy	PERSON
Tory	PERSON
The Gulf Stream's	ORG
twenty years old	DATE
Mallory	PERSON
Max von Mayerling	PERSON
Los Arcos	GPE
F-14	PRODUCT
Cold Sweat	ORG
Watts	PERSON
Lancaster	PERSON
Nightingale	ORG
Marlon	PERSON
Someplace	GPE
Valium	GPE
Malaria	PERSON
1919	DATE
Les Herbes	PERSON
Hindsight	PERSON
Why Craig	PERSON
Rose Calvert	PERSON
the William Morris Agency	ORG
Spasmatician	PERSON
McQuire	PERSON
L	PERSON
Raccoons	LOC
Michaelllllll	PERSON
Sixty miles	QUANTITY
60 feet	QUANTITY
Belvedere	ORG
12	CARDINAL
one hundred mile	QUANTITY
Aberdeen Harbor	WORK_OF_ART
Gavone	ORG
Burger	ORG
Starky	GPE
Holocaust	PERSON
1000	MONEY
anotherÄÂĂÂ	PERSON
Big Ruby's	ORG
Mistletoe	PERSON
Huskies	WORK_OF_ART
Charlie Brown	PERSON
the big board	ORG
GRAMPA	ORG
pal	ORG
"""friend's"""	WORK_OF_ART
Jemima	PERSON
Nineteen months	DATE
all-American	NORP
Latin	LANGUAGE
all Lex Luthor	PERSON
Susan Fass-Pass	PERSON
Ruggsville	PERSON
Gozer Worshippers	ORG
Titanic	ORG
ten thirty	TIME
AMERICAN	NORP
Pass the sugar -- and I want a divorce	WORK_OF_ART
fuckin'	WORK_OF_ART
Jackie Shawn	PERSON
Godsakes	PERSON
Barnes	PERSON
King Arthur's Court'	ORG
Karen Colcheck	PERSON
Annie Laurie	PERSON
Victor Laszlo	PERSON
the last few years	DATE
4:30 this morning	TIME
Thirty-five bucks	MONEY
Schuyler	PERSON
Axl Rose	PERSON
Chil	PERSON
Death	PERSON
Mai	PERSON
Duchess	PERSON
76	DATE
Swana	GPE
Ninety-seven minutes	TIME
Office of Naval Research	ORG
God David	PERSON
Ashley	EVENT
Graham Jack Crawford	PERSON
Sandra Templeton	PERSON
up--	PERSON
a few minutes ago	TIME
a day and a half early	DATE
Brenna Cartwright	PERSON
"""Like this?"	WORK_OF_ART
Browns	PRODUCT
Sterner	PERSON
Jennifer	PERSON
The United States Government	ORG
Chapin	PERSON
Chinamen	LOC
Melissa Marr	PERSON
Hyatt	PERSON
the best day before the weekend	DATE
Entschuldigen	PERSON
on Spiritualism... Got me	WORK_OF_ART
To the killer.	WORK_OF_ART
Anne Rice	PERSON
The Dark Earl	WORK_OF_ART
Large	PERSON
The Immaculate Reception	WORK_OF_ART
Jeb Magruder	PERSON
Med School	PERSON
Fertilizer Captain	PERSON
Malaysia	GPE
"""Wake up your highness"	WORK_OF_ART
Ginnie	PERSON
the China Seas	LOC
Nevermind	PERSON
one hundred and fifty thousand dollars	CARDINAL
is</U	PRODUCT
the Union-Leeds - the Exchange	ORG
The State Department	ORG
Ray Williams	PERSON
Roberto Mamma	PERSON
Hildy'd	ORG
Galapagos K2 the Nile	LOC
Chuckie	PERSON
the Marquis Hotel	FAC
George Sanders	PERSON
Swanee River	LOC
Chad	GPE
Lily	PERSON
lyin	PERSON
Juris	PERSON
50 billion	CARDINAL
about another hour	TIME
the Bhagavad Gita	PERSON
amaretto	GPE
Moonby	PERSON
Hiya Doc	PERSON
10-year-old	DATE
four thousand	DATE
At least Costello	CARDINAL
Klingon	PERSON
2.99	MONEY
five years older	DATE
The British Army	ORG
Mary Albert	PERSON
Fort Edward	GPE
A hundred and fifty years ago	CARDINAL
African American	NORP
Deadliest	ORG
Bellerophon	GPE
Gillette	PERSON
the Donner Party	ORG
Last February	DATE
Improvised Antipersonnel Devices'	ORG
wolf	PERSON
Another week	DATE
"""Ahab"""	WORK_OF_ART
Fish Camp	FAC
Nigel Grinch-Gibbons	PERSON
80	CARDINAL
Brock	ORG
Native	ORG
Lake Tahoe Nevada	PERSON
Trashcan Jack	PERSON
35000 feet	QUANTITY
Westley	PRODUCT
Aardvark	PERSON
The Gaming Commission	ORG
expectin	PERSON
Sefton	GPE
Hundreds	CARDINAL
da happiest	PERSON
Michael Adler	PERSON
Ben Elaine's	PERSON
Methodists	NORP
120-130	CARDINAL
Easy Kid	PERSON
Lompoc	PERSON
between two and four	CARDINAL
Mister Man	PERSON
two three thousand dollars	MONEY
Groucho Marx	PERSON
Pappa	PERSON
Just a second	CARDINAL
Fronkonsteen	PERSON
Funny Jack	PERSON
Valerie	PERSON
ten to one	CARDINAL
Mactilburgh	GPE
Walter Getz	PERSON
Glen Or Glenda	PERSON
Buffy	PERSON
Five thirty	TIME
Tom Grunemann's	PERSON
every two hours	TIME
Slow	PERSON
Young	PERSON
anymore-- --f'chrissake	PERSON
""" Righteousness for his namesake."	WORK_OF_ART
Bill	PERSON
the end of the summer	DATE
DON'T MOVE	PERSON
Duke Ellington	WORK_OF_ART
Milwaukee	GPE
Eighty-six	DATE
""" Why Cancoon?"	WORK_OF_ART
Robert King	PERSON
a Salon Prive	WORK_OF_ART
the Ohio Valley	LOC
the Taft Hotel	FAC
"""The Machine"""	WORK_OF_ART
Frankie Pentangeli	PERSON
Thousands and thousands	CARDINAL
"""Take a fifth step that we may serve the people"	WORK_OF_ART
30 minutes ago	TIME
Martin J. Goble	PERSON
Lenny Lenny's	PERSON
8 days	DATE
Bugsy Siegel	PERSON
five foot eight	QUANTITY
Tom Sanders	PERSON
Crystal	PERSON
""" Goddamn Sam!"	WORK_OF_ART
440	CARDINAL
Sra-I'm-sick	PERSON
his hour	TIME
Dwayne	PERSON
A million bucks	MONEY
Next Friday	DATE
thirteen and fourteen	CARDINAL
Campbell	ORG
Pearl Harbor	PERSON
Remington University	ORG
my publicist days	DATE
Dave Ferrie	PERSON
Danny Padilla	PERSON
Charles Voss's	PERSON
Arabs	NORP
George Will	PERSON
King	PERSON
"""How old is the Brother"	WORK_OF_ART
Mayfield	ORG
September 4th 1993	DATE
Bissel	ORG
Edinburgh	GPE
Nike Cross-Trainers	ORG
the Holy Gospels	WORK_OF_ART
a few thousand francs	MONEY
One-seven-four-nine-five	CARDINAL
Quintero	PERSON
Spudhead	PERSON
Sioux Falls	PERSON
the Mille Collines	FAC
Kinnear	PERSON
a hundred and forty	CARDINAL
Agree	PERSON
Pauline	DATE
the fifteenth of the month	DATE
Pete LaVasseur's	PERSON
Pari Persu	PERSON
Palm Apodaca	ORG
Yes Principal Victoria	PERSON
Austin Powers	PERSON
the Boston Lying-in South End Branch	ORG
Howard Winton's	PERSON
Shiv	PERSON
Spiritus Sancti	ORG
Nimziki	PERSON
Anaheim	PERSON
Friday of the month	DATE
Bush	PERSON
about 20 minutes	TIME
Masbath	PERSON
ANNA Martins	PERSON
up with	CARDINAL
Redbeard-	PRODUCT
Frankie Flowers	PERSON
John Kruptzky	PERSON
Meat	WORK_OF_ART
one more minute	TIME
Batmobile	PERSON
"""Don't Ask Don't Tell"""	WORK_OF_ART
Tom Joad	PERSON
Poo-poo	PERSON
Leonardo Di Caprio's	ORG
Ramparts Magazine	ORG
ĂĹĄĂÂ10000	PERSON
Kremlin	PRODUCT
Du Royaum Uni	PERSON
Reuben	PERSON
almost two years	DATE
25 years old	DATE
Kittridge	GPE
Cuff	PERSON
LION KING	ORG
Hur	PERSON
Dummy	PERSON
these ten years	DATE
Two fifty	CARDINAL
World War I	EVENT
IÄÂĂÂ Meaning	PERSON
the seven acres	QUANTITY
New Zealand	GPE
Bethlehem	ORG
Slayers	NORP
Hiya Marty	ORG
Jack Shit	PERSON
"""The Fidelity Bank and Trust was robbed on Tuesday by a gang of twenty heavily armed men"	WORK_OF_ART
Terrace	ORG
three million dollars	MONEY
About seven minutes	TIME
Odessa	PERSON
the fifth month	DATE
Atlanta	GPE
three months ago	DATE
""" Pick that up and put it down properly."	WORK_OF_ART
1500 pounds	QUANTITY
Anybody	PERSON
a day and a half	DATE
""" That's what I call justice"	WORK_OF_ART
St. Mike's	PERSON
Pour one	CARDINAL
Butchy	PERSON
the Evening Star	FAC
the Pottery Bam	LOC
adviceÄÂĂÂgrab	ORDINAL
the Brooklyn Dodgers	ORG
Six foot	QUANTITY
Runes	NORP
Crimefighter	PERSON
Granvia	GPE
Three twenty-five	TIME
Tucson	PERSON
Guzman Tomas Esteban	PERSON
Dorsia	GPE
fifty-thousand dollar	MONEY
Nuclear Man.	PERSON
World War I.	EVENT
May I ask what has happened	WORK_OF_ART
Sommer	PERSON
